G1	G2	G3	G4	G5	G6	G9
8.3007306	1.5913761	8.3689055	1.9583295	3.3109578	0.4678831	1.6240027
8.2587203	1.6001161	8.8291165	2.0363857	3.4992141	0.4294542	1.4712775
8.2783342	1.9482053	8.5248623	2.2005071	3.3771652	0.4722197	1.6686083
8.8880761	1.6959432	8.8983489	2.0204160	3.0430485	0.4590076	1.5514305
8.5013134	1.8204140	8.5256993	2.1206429	3.5218296	0.6295988	1.3584676
8.7109101	1.5434536	9.1024716	2.0772920	3.3153195	0.5607416	1.5701555
8.5499223	1.8538877	8.6232127	2.3009099	2.9712909	0.4943414	1.5652363
8.9766673	1.8603496	8.9666204	2.2826360	3.8513727	0.6003526	1.6109946
8.4206895	1.9048303	8.8175966	2.1866222	3.4428327	0.5881438	1.6118028
9.3949048	1.8980036	9.0908908	2.2245519	3.0706209	0.5508195	1.5155446
8.6036077	1.7778682	8.2883245	2.0482304	3.5195585	0.5043015	1.6819625
8.5152908	1.7587004	8.9312099	2.0532322	3.2176953	0.4618859	1.7175188
8.6714637	1.5982269	8.1979779	2.0516959	3.3493716	0.5217012	1.5429186
9.0798756	1.6101328	9.1459318	2.1597976	3.3864678	0.4270542	1.6293331
8.8382879	1.7945123	8.8423498	1.9662901	3.2433522	0.5423419	1.3548597
8.5948903	1.7539362	8.2844981	2.1708460	3.2912587	0.5395140	1.5489165
9.3801564	1.8467324	8.6707590	2.0877982	3.3847163	0.5669383	1.6186533
8.8987519	1.7167918	8.9648019	2.1734661	3.3862586	0.5588544	1.5219270
9.2973088	1.8871417	8.7006734	2.1725757	3.2952976	0.4786908	1.6227575
8.5020466	1.5783538	8.5048951	2.2184088	3.7283878	0.4415959	1.3649601
8.9482090	1.8691590	8.5542209	1.9591647	3.2388961	0.5094977	1.5926718
8.5130839	1.8572616	8.4251945	2.3007607	3.3438922	0.5804516	1.7155977
8.3340252	1.6546145	9.1660349	2.0497850	4.0133079	0.4773258	1.4736968
9.0907349	1.6692572	8.7005115	2.1644343	3.1470017	0.5232838	1.6007453
9.8031417	1.5792145	8.7649557	2.0115153	3.3735965	0.4638880	1.5725468
9.4518347	2.0249543	9.1561679	2.2117213	3.3901991	0.5347326	1.5430984
8.2776933	1.6480796	8.7734987	1.8844368	3.2892013	0.5964529	1.5718485
8.3825419	1.7348913	9.2176841	2.0708599	3.2940017	0.5454923	1.4415111
8.4222572	1.7342211	8.3642739	2.0354221	3.3828790	0.5097819	1.5256280
8.9444757	1.8591875	8.2328431	2.1039860	3.2448415	0.5292412	1.7087894
8.6116073	1.7831179	8.8750276	2.1913341	3.1367537	0.4755074	1.4418092
8.7735572	1.7491324	8.3165301	1.9401408	3.6503155	0.4894714	1.3435575
8.3922837	1.9112388	8.7295634	2.1544811	3.0343074	0.5011092	1.4094951
9.3757293	1.7465722	8.8118547	2.3287059	3.6690466	0.5822169	1.5569125
8.9506304	1.5911237	8.9769372	2.0412858	3.4749852	0.5537886	1.5433841
8.5176091	1.8929667	8.6239446	2.2492744	3.4011095	0.5104534	1.4356179
9.2707903	1.8844790	8.6726050	1.9438740	3.4757419	0.4890223	1.5779569
7.9088816	1.8454250	8.3438305	2.2281242	3.0403442	0.4308766	1.4704536
8.4986842	1.7832713	8.1366830	2.1520112	3.1602871	0.5327962	1.4798940
8.7182176	1.9103616	8.9887865	2.1515931	3.5626509	0.4456667	1.4820689
8.6999945	1.8622393	8.1973839	1.9685238	3.4888742	0.4606315	1.5981664
9.0754994	1.6501226	8.8124232	2.1179233	3.3350902	0.5334028	1.3149534
8.7209115	1.7138923	8.6409217	2.2707447	3.1231396	0.5646879	1.7634977
8.6587325	1.5626631	8.9708572	2.2392708	3.1457932	0.5277972	1.3680501
8.7841784	1.7866246	8.6484672	2.0609640	3.2581539	0.4982468	1.6112179
8.7791972	1.7381190	8.6406502	2.1030842	2.9891742	0.4965841	1.5140277
9.2722099	1.6102052	8.4746290	1.7496963	3.4565682	0.5614836	1.4481680
8.8296082	1.6266168	8.8737000	2.0386806	3.5212014	0.4661142	1.5321054
9.0896482	1.6640250	8.1524443	2.1888584	3.3778299	0.4429953	1.4147995
8.9923075	1.5570533	8.9904253	2.0550618	3.5887262	0.4895007	1.6154907
8.7059592	1.7950022	9.4758747	2.2359975	3.2457212	0.4801365	1.5307103
8.8906938	1.6808118	8.8812067	2.2707288	3.0613468	0.6029169	1.5235161
8.8643787	1.7507717	8.0948841	1.9378172	3.2093048	0.5049307	1.5336409
9.1848263	1.7054250	8.0273387	2.1807823	3.5542457	0.5439157	1.4240614
9.1456525	1.7385160	9.0123295	2.2170100	3.3101946	0.4776628	1.5863337
9.0746126	1.7231705	9.0434724	2.1164586	3.4000318	0.5274645	1.4959872
9.1346525	1.7182155	8.6915972	2.1334072	2.9707922	0.4649782	1.5092787
8.7797160	1.8828095	8.3138520	2.0883072	3.5936009	0.5674912	1.5104314
9.0545286	1.8706872	8.7298813	2.1969293	3.2648064	0.3733950	1.2404096
7.8826263	1.7515686	8.5971865	1.9117933	3.3677541	0.4945377	1.5465338
9.0069953	1.5199385	8.5913909	1.9259820	3.8061130	0.4877724	1.4100000
9.3109700	1.5625487	8.7229106	2.1055793	3.4809023	0.4364934	1.7664421
7.9941213	1.8870095	8.9469945	2.0463786	3.4664280	0.5348691	1.6793739
9.0894036	1.8173950	8.4721467	2.2001198	3.3261795	0.4362185	1.4291537
8.5591518	1.6171540	8.3241909	2.2836429	3.3026458	0.4566076	1.5392237
9.0218587	1.8638585	8.7121853	2.1639163	2.9600594	0.5143190	1.5353117
8.9976387	1.6486021	8.9308845	2.3114803	3.3765647	0.5100486	1.5162275
8.4342884	1.7639928	9.0081722	1.9914402	3.5954695	0.4705619	1.5443092
8.4018135	1.6588288	9.1049745	1.9949883	3.4157893	0.5234105	1.5311435
8.6745114	1.9048145	8.7611078	1.9139284	3.4023577	0.6578318	1.5500170
8.7378858	1.7251368	8.3876860	2.0165905	3.4393254	0.5269004	1.4640769
9.8170111	1.6949270	8.5501814	2.1327746	3.5768965	0.5648448	1.3565902
9.2074846	1.7627778	8.1469810	2.0436221	3.5540291	0.4587688	1.5550471
8.4883524	1.6299588	9.1254298	2.1874583	3.6678887	0.5484076	1.5322426
9.6197953	1.6208897	9.0905924	2.2474988	3.7775090	0.5313551	1.5216499
8.3359807	1.5942813	8.4719811	2.1473030	3.6058304	0.6365885	1.6132551
8.4889003	1.6434407	8.3172463	1.9601316	3.6533239	0.4900151	1.7261780
8.6268950	1.8392130	8.5258974	2.0440720	3.4830775	0.5576336	1.6282727
9.1824851	1.8148291	8.5481737	2.2487368	3.4844215	0.4314860	1.5663398
9.1130002	1.9263153	8.2984496	2.2197406	3.3902832	0.5148689	1.5343670
8.4183215	1.8428557	8.7522169	2.1701121	3.2996492	0.5787567	1.3806043
8.7591742	1.8739155	8.8641257	2.2133210	3.4388364	0.5578903	1.4205146
8.6954393	1.5377083	8.5681435	1.8002254	3.2726377	0.3970011	1.5401011
8.8097372	1.6708104	8.6436462	2.3182878	3.4998475	0.6011832	1.5932467
8.7420670	1.7248167	8.2565002	2.0363515	2.9762810	0.4768521	1.6616238
8.5813076	1.7314876	8.7400913	2.4406732	3.3423166	0.5808053	1.5422513
9.4851756	1.6829894	8.5559154	1.9913937	3.2490650	0.5698384	1.6105056
8.8993141	1.5874167	9.0885413	2.1560176	3.4421100	0.5574116	1.4729829
8.9322327	1.6869691	8.2898701	2.0277681	3.2265173	0.5765309	1.5335066
8.2973996	1.7374461	8.3846177	2.4343382	3.3482373	0.4051868	1.6555495
8.4001482	1.8102505	8.7108099	2.1896388	3.0891769	0.5732820	1.5932545
9.0636432	1.7475939	7.9774210	2.1903379	3.3241495	0.5884961	1.5448309
8.5418850	1.7920308	8.1398046	2.3496369	3.3137598	0.4609051	1.4627508
9.5896637	1.5393756	8.5171430	2.0759869	3.3963197	0.5736682	1.7386050
9.3828433	1.5878337	8.7115606	2.3384877	3.3642438	0.5450583	1.5837276
8.7294989	1.8244638	8.5874778	2.1289853	3.3606423	0.4918596	1.5342110
8.4010419	1.4415764	7.8273155	2.0872532	3.5053503	0.6298232	1.5265185
9.1960509	1.8961283	8.9085485	2.1249911	3.4789673	0.5822696	1.6744428
8.9404933	1.8057407	8.7380030	2.0846343	3.2424507	0.6030733	1.5148034
9.3343042	1.7018230	8.6482677	2.2366957	3.4924458	0.6021090	1.6316130
8.8665663	1.7415159	8.1631053	2.1420060	3.2634471	0.4934125	1.5284531
9.0901677	1.5340738	8.1956962	2.0570579	3.4353138	0.4524005	1.4706036
9.1529189	1.8257725	8.6811210	2.2116606	3.5634867	0.5617587	1.5149396
9.1319836	1.5349701	8.2136609	2.3421597	3.5030634	0.5529192	1.3856179
8.8951196	1.5437675	7.8986972	2.1078433	3.4885413	0.5339666	1.3774237
8.8725069	1.7381970	8.2436159	2.1536483	3.2360916	0.6050705	1.5298298
9.6911286	1.4815278	9.4534436	2.0870385	3.0952554	0.5941946	1.6002094
8.7587883	2.0129421	8.3805184	1.9686527	3.3410694	0.5994524	1.5942496
8.0206944	2.0007692	8.5065917	2.1538582	3.3932341	0.5466610	1.5081349
9.1590988	1.7743830	8.7743195	1.9638931	3.2173644	0.5635604	1.5052384
0.0000000	1.7549804	9.1910232	2.2501109	3.3967811	0.6540535	1.4870159
0.0000000	1.6414977	8.8129109	2.3137150	3.5636205	0.5185253	1.6278036
0.0000000	1.6614888	8.6970669	2.1666974	3.4499206	0.5109332	1.4736020
0.0000000	1.6082328	9.1879645	2.0048366	3.2916455	0.4440896	1.4490859
0.0000000	1.6995949	8.3210973	2.0583296	3.1482375	0.4161975	1.4300379
0.0000000	1.6353168	9.1177123	2.1632073	3.3723735	0.4490762	1.6508382
0.0000000	1.8415795	9.1511310	2.0473353	3.6116128	0.5226543	1.5951731
0.0000000	1.5993120	9.0277582	2.2160027	3.7197737	0.6180728	1.5506366
0.0000000	1.8061643	8.7047053	2.0072634	3.0315983	0.5612094	1.7661344
0.0000000	1.9612688	8.4234826	1.9392294	3.6310286	0.5535652	1.5843486
0.0000000	1.7842095	8.8423116	2.2884644	3.4504595	0.5164250	1.4002588
0.0000000	1.7461045	9.5485149	2.2175268	3.1891610	0.4733410	1.6701665
0.0000000	1.7657150	9.2556756	2.0131606	3.3526135	0.5553834	1.5207514
0.0000000	1.8305941	9.7075642	2.1829040	3.3956479	0.6057600	1.6485639
0.0000000	1.7139529	8.2981266	1.9971105	3.4349432	0.6008414	1.4009719
0.0000000	1.9773321	8.9691317	2.3311998	3.0598859	0.4488314	1.6222646
0.0000000	1.4386663	8.4645528	2.1395965	3.5701364	0.5553321	1.4556937
0.0000000	1.7403758	9.0093927	2.0087867	3.2003924	0.4504104	1.6712903
0.0000000	1.7649041	9.3559949	2.2415992	3.6337718	0.4354397	1.3896454
0.0000000	1.7876515	9.0707172	2.1765085	3.1459220	0.5335373	1.5544220
0.0000000	1.8541042	8.3441506	2.0796255	3.3731498	0.5259230	1.6161669
0.0000000	1.8932269	8.6072536	2.3213885	3.4140501	0.5402821	1.6758069
0.0000000	1.7279466	8.4579025	2.2121982	3.0401155	0.5204668	1.8666169
0.0000000	1.8006127	8.7061789	1.8744435	3.3748307	0.5638689	1.5355959
0.0000000	1.7932527	9.3338719	1.9304106	3.2766466	0.4822131	1.5006150
0.0000000	1.6589147	9.4557984	2.1291347	3.2022970	0.5328665	1.4707337
0.0000000	1.9003859	9.1935833	2.0763332	3.4444958	0.5545542	1.5023094
0.0000000	1.6525214	9.2605162	1.8537972	3.6697572	0.4425547	1.4892339
0.0000000	1.6946985	9.0883911	2.0490750	3.1075438	0.4953656	1.5954485
0.0000000	1.7600067	8.8171703	2.1382938	3.3180414	0.5842444	1.4476608
0.0000000	1.9427090	9.3353072	2.1066397	3.4662423	0.5107451	1.5897692
0.0000000	1.5290369	8.1526609	2.4157232	3.0065331	0.4443258	1.5868795
0.0000000	1.8763382	8.8734600	2.2143312	3.2374922	0.4283195	1.2966149
0.0000000	1.8155580	8.8143904	2.3504448	3.2395617	0.4651936	1.5274180
0.0000000	1.9004997	8.7214213	2.0290781	3.4762644	0.5839712	1.3468077
0.0000000	1.7974724	8.7149071	2.1032809	3.3706798	0.5839978	1.3684019
0.0000000	1.9278055	8.9242284	2.2238757	3.5046229	0.5149655	1.6327825
0.0000000	1.8499777	9.0053423	2.3489741	3.3813253	0.4527462	1.8060617
0.0000000	1.7052036	8.8566037	1.9882307	3.3152207	0.4692188	1.4975252
0.0000000	1.7860097	8.9638453	2.1956347	3.3795240	0.5259892	1.5328603
0.0000000	1.8539073	8.8101495	2.1075173	3.3723736	0.4853485	1.5353308
0.0000000	1.7501031	9.1624933	1.8986109	3.2285144	0.5236676	1.4530548
0.0000000	1.7700257	8.9446175	2.3141766	3.2767651	0.4712063	1.3464607
0.0000000	1.8502393	8.9082532	1.9827020	3.4613551	0.5630277	1.5951878
0.0000000	1.5837567	8.3884750	2.0907347	3.5215624	0.5193939	1.7259248
0.0000000	1.5700308	8.7155816	2.1502383	3.1557779	0.4735743	1.5498880
0.0000000	1.8875080	9.7993766	2.3362322	3.4197838	0.5396407	1.6805777
0.0000000	1.8488678	9.3835191	1.9483787	3.4087849	0.5951289	1.4513306
0.0000000	1.8566763	8.4269846	2.0017175	3.5106695	0.4825323	1.4537175
0.0000000	1.8884722	8.6836342	2.1888768	3.6154063	0.4664173	1.5511241
0.0000000	1.8730885	9.1412162	2.1784662	3.4840366	0.5670992	1.2603399
0.0000000	1.7086224	8.8280857	1.9553946	3.3521935	0.5030271	1.6155548
0.0000000	1.8642087	8.4020489	2.3278046	3.2832637	0.5493525	1.3553685
0.0000000	1.6746114	9.5000162	2.3101230	3.3624775	0.5388810	1.6898134
0.0000000	1.9395203	8.9439542	2.2826566	3.2947753	0.4478330	1.4249553
0.0000000	1.7635423	8.9393165	2.0045133	3.7206351	0.5530195	1.5616844
0.0000000	1.5816090	8.5104233	2.1515708	3.3471161	0.4451147	1.3892382
0.0000000	1.8160886	8.6639192	2.1667976	3.3925395	0.6272838	1.5635915
0.0000000	1.6409614	9.0617616	2.2654720	3.1629564	0.5414617	1.4515491
0.0000000	1.7969094	9.0350484	2.0440579	3.5728416	0.4674796	1.4945485
0.0000000	1.7605086	9.1505989	2.0324340	3.1863363	0.5071317	1.4469924
0.0000000	1.8477276	9.0159030	2.1932640	3.5375597	0.4963513	1.5286652
0.0000000	1.7844012	8.6885362	2.0089398	3.4844748	0.5761308	1.6831349
0.0000000	1.7063518	8.3033979	2.0488858	3.2808405	0.5102882	1.4878847
0.0000000	1.9651463	9.1460207	2.1650719	3.4662337	0.4767983	1.4991937
0.0000000	1.9860532	8.5381143	2.1033113	3.4387344	0.6323725	1.4819377
0.0000000	1.7701268	8.7009013	2.2950505	3.2338082	0.4516657	1.5281489
0.0000000	1.7960205	8.5040996	2.3312955	3.2096605	0.5511089	1.6104347
0.0000000	1.6920464	8.5978533	2.0940398	3.5122121	0.4782125	1.4544927
0.0000000	1.7548538	8.3231484	2.0279128	2.9892150	0.5570157	1.5068149
0.0000000	1.7707014	8.8020650	2.0368769	3.0687710	0.5650274	1.5288734
0.0000000	1.7791231	9.1073584	2.0628232	3.1858433	0.4613546	1.6155885
0.0000000	1.7135951	8.9474601	2.0670262	3.4075194	0.5257805	1.5107362
0.0000000	1.8610557	8.6176811	2.2022507	3.3348588	0.4890837	1.4368379
0.0000000	1.6318212	8.4603199	2.0355932	3.0632867	0.5026789	1.4538164
0.0000000	1.8614269	8.8164789	2.1708997	3.6357975	0.5205122	1.4878808
0.0000000	1.7215254	8.9040720	2.1526204	3.5263595	0.4086524	1.6485033
0.0000000	1.5025622	9.0899209	2.0610697	3.5203936	0.4917735	1.3937136
0.0000000	1.8912131	8.5688633	2.1123493	3.3661623	0.4926495	1.5674186
0.0000000	1.6804718	9.1053100	2.1993981	3.4280032	0.5561463	1.4146722
0.0000000	1.6952055	8.7386101	2.0404993	3.2877972	0.4289088	1.6084335
0.0000000	1.7678165	8.8411735	1.8902692	2.9081947	0.4830539	1.3237722
0.0000000	1.7161428	9.2254010	2.3132023	3.1837752	0.5676847	1.5577173
0.0000000	1.9277983	9.2949695	1.8124017	3.0926224	0.4985557	1.3300567
0.0000000	1.8473600	9.2362288	2.0659323	3.4638806	0.4973344	1.5750378
0.0000000	1.6722334	8.6455228	2.0398266	3.4444931	0.4976730	1.6109758
0.0000000	1.5957920	9.1790010	2.0943163	3.4560083	0.4079315	1.5130159
0.0000000	1.6786752	8.9693006	2.2104991	3.4010091	0.5653619	1.4869115
0.0000000	1.7675304	8.5813823	2.2965867	3.2996628	0.6111790	1.5529310
0.0000000	1.6428981	8.0817376	2.0173685	3.3197493	0.4958554	1.3909865
0.0000000	1.8593345	8.4862741	2.1126335	3.4512516	0.5278217	1.5335385
0.0000000	1.9484331	8.7484690	2.2445307	3.1304815	0.5703213	1.6734974
0.0000000	1.7980028	8.5143188	2.1617774	3.4942950	0.6211669	1.3702771
0.0000000	1.7039572	8.9034237	2.0465389	3.5382062	0.4727616	1.3932223
0.0000000	1.7463392	8.9454991	2.4344033	3.6032887	0.4976870	1.4489202
0.0000000	1.7851050	8.9846173	2.3184028	3.1098595	0.6274332	1.4242389
0.0000000	1.8621825	8.5110115	1.8190383	3.1601865	0.5975646	1.7349816
0.0000000	1.7072807	8.8136391	2.0193693	3.3565841	0.4993522	1.5832444
0.0000000	1.7429613	9.5996269	2.0422328	3.1643801	0.4380044	1.4982021
0.0000000	1.8924728	9.0876043	2.0420991	3.4951542	0.4816780	1.4763147
0.0000000	1.8951998	8.7260043	2.2160026	3.1984810	0.5045698	1.4975195
0.0000000	1.9134313	9.1306599	2.4549799	3.4768285	0.4481133	1.4101890
0.0000000	1.5923387	9.3599811	1.9862812	3.2766131	0.4840551	1.7808152
0.0000000	1.7417376	8.9109992	2.2195468	3.2820085	0.5790485	1.6169831
0.0000000	1.6583849	8.8430465	2.2543512	3.4261224	0.4945571	1.6257151
0.0000000	1.5853985	8.6719585	1.9002721	3.3394548	0.5121344	1.6700636
0.0000000	1.9614099	8.8166198	2.3154754	3.3798108	0.5039547	1.5033384
0.0000000	1.7731908	9.2959600	1.9307606	3.4053692	0.5594317	1.4002890
0.0000000	2.0143171	8.7151316	2.0351978	3.5342766	0.5123794	1.5826503
0.0000000	1.5894965	9.6261294	2.1534328	3.3843651	0.4747033	1.3634784
0.0000000	1.7803484	9.0190757	2.0658305	3.3915063	0.5203324	1.5698572
0.0000000	1.6928612	8.1473775	2.2307971	3.2427936	0.5164045	1.3909936
0.0000000	1.8541907	8.3612461	2.3023915	3.1963230	0.4088918	1.4575694
0.0000000	1.7107115	8.1769874	2.0700804	3.3640444	0.5213499	1.4438229
0.0000000	1.7500581	8.5222667	2.2275451	3.3736872	0.4860143	1.4294045
0.0000000	1.7627639	9.2337895	1.9200764	3.4026085	0.4538337	1.5091717
0.0000000	1.5905737	9.1446440	2.1243130	3.5874719	0.6913021	1.5631749
0.0000000	1.8229359	9.1000522	2.1269293	3.5311583	0.6266879	1.5671709
0.0000000	1.7011177	8.7570578	2.0880276	3.2223120	0.4524743	1.5296530
0.0000000	1.4901854	9.0364264	1.9344085	3.2209773	0.5808451	1.5331458
0.0000000	1.7853224	8.5876316	1.9983029	3.8169035	0.4479231	1.4798426
0.0000000	1.5165545	9.3056491	2.0280066	3.2096699	0.4763847	1.6162753
0.0000000	1.8437176	8.6219147	2.2630045	3.3612034	0.5248982	1.5479727
0.0000000	1.8670367	8.3392862	2.2054962	3.0090920	0.4529343	1.6248941
0.0000000	1.8700669	9.2797109	2.0584883	3.3419371	0.4086189	1.7258475
0.0000000	1.6835174	7.9193391	1.9032318	3.5003404	0.4725405	1.5819952
0.0000000	1.5991612	9.1629580	2.0485761	3.4992893	0.5449978	1.3632504
0.0000000	1.6945978	8.6881394	2.2105846	2.8493748	0.4452246	1.5481883
0.0000000	1.8017410	8.4306539	2.1829135	3.5949285	0.4818457	1.5836974
0.0000000	1.5297282	8.7620305	2.1970826	3.6478401	0.5712239	1.5532048
0.0000000	1.7941522	8.3292736	2.2082411	3.4023531	0.5711951	1.6432069
0.0000000	1.5371873	9.2865589	2.1041059	3.2957211	0.4815686	1.4695384
0.0000000	1.7865222	8.6005609	2.1424755	3.1911855	0.6083275	1.5140758
0.0000000	1.5973067	7.6601442	2.1227358	3.0518947	0.5179008	1.3929729
0.0000000	1.9034624	8.4345878	2.1235880	3.4716095	0.6079555	1.6302452
0.0000000	1.7190361	8.2133030	2.4049468	3.5856224	0.5678883	1.6220268
0.0000000	1.8057851	8.4688320	1.9529952	3.3371491	0.6659629	1.6197646
0.0000000	1.7839650	9.5138297	2.2500949	3.3091288	0.4798430	1.5990838
0.0000000	1.7345186	8.7764688	2.3125842	3.3473679	0.6664770	1.7492164
0.0000000	1.8203557	8.1114981	2.0252310	3.2467611	0.4783597	1.4192266
0.0000000	1.5694976	8.8560495	2.3059405	3.5763902	0.4924460	1.5448594
0.0000000	1.7257736	8.2667400	2.0740522	3.4506334	0.5613283	1.6716495
0.0000000	1.5757786	8.5986467	1.8687213	3.2672638	0.4933420	1.5264252
0.0000000	1.4811675	8.3721149	2.0552326	3.4991235	0.5279724	1.4968540
0.0000000	1.7136194	8.4514867	2.0593199	3.3815495	0.6933016	1.5499673
0.0000000	1.6804982	8.7471244	2.0685414	3.2407838	0.5438726	1.5424998
0.0000000	1.8631619	8.2250677	2.1245029	3.3660285	0.5340284	1.5103847
0.0000000	1.7688504	8.2393146	2.0653659	3.4328267	0.5619339	1.5758631
0.0000000	1.8369507	9.1807200	2.0719840	3.3442710	0.4666688	1.6845658
0.0000000	1.6308515	9.1269429	2.1720308	3.3011942	0.6473000	1.5042522
0.0000000	1.7973715	8.6830886	2.1394627	3.2673513	0.5245833	1.7099505
0.0000000	1.7009957	9.1436866	2.0247440	3.1500146	0.4964468	1.4405386
0.0000000	1.9429217	8.6374861	2.2106542	3.4906606	0.5720555	1.6103914
0.0000000	1.9104906	8.1976111	2.1945471	3.4772261	0.4462557	1.4380184
0.0000000	1.8228103	8.3199430	2.0763292	3.3107054	0.5091403	1.6103330
0.0000000	1.7268123	8.3782456	2.1546788	3.3572457	0.5459597	1.5177943
0.0000000	1.7358621	8.1365541	1.9728997	3.6948635	0.6220730	1.5028852
0.0000000	1.4803358	9.4435298	2.4730434	3.5672495	0.4691196	1.6295206
0.0000000	1.6130551	9.2827719	2.2588764	3.2720245	0.4762569	1.5100435
0.0000000	2.0042579	8.0435581	2.4219235	3.3300720	0.4276445	1.3240577
0.0000000	1.7433633	8.9778149	2.1804302	3.1950187	0.5222434	1.5060717
0.0000000	1.8542818	8.7620090	2.2006009	3.2287201	0.4972136	1.6154216
0.0000000	1.4685313	8.8577712	1.9430203	3.2246187	0.6288397	1.4715194
0.0000000	1.7485556	8.4023215	2.1775308	3.6046036	0.5238709	1.5836800
0.0000000	1.6760276	9.3102468	2.0259140	3.4664948	0.4856066	1.6976317
0.0000000	1.9897517	8.6596766	2.3531512	3.3642357	0.5655764	1.5054140
0.0000000	2.0252458	8.3717818	2.1867329	3.6096712	0.5423732	1.5208526
0.0000000	1.7973170	8.9059380	2.2168940	3.2006619	0.7651143	1.4342061
0.0000000	1.6378314	8.6056732	2.0909841	3.0342203	0.4623450	1.4306057
0.0000000	1.9084437	8.4514095	2.1602866	3.4504103	0.6843686	1.5111079
0.0000000	1.9272631	8.4341163	2.1522362	3.4619011	0.4909914	1.7660740
0.0000000	1.7958389	8.3922252	2.2988753	2.9818002	0.4123845	1.4633924
0.0000000	1.4869258	8.8541266	1.9266853	3.8015207	0.6170457	1.5110423
0.0000000	1.7538941	8.5234705	1.8943157	3.3591586	0.5371877	1.4677440
0.0000000	1.8560637	8.8270843	2.3157524	3.2029789	0.4969387	1.5592726
0.0000000	1.7454568	9.5582846	2.1850882	3.3239267	0.4689811	1.6489876
0.0000000	1.7667123	9.3199369	2.0347977	3.4042723	0.4529638	1.3462316
0.0000000	1.8412948	8.7593644	2.3801969	3.0819955	0.5531852	1.4961525
0.0000000	1.7829416	9.4237529	2.2611700	3.6993273	0.4703045	1.6012668
0.0000000	1.7417102	8.9145073	2.1757811	3.4911168	0.5059057	1.5019358
0.0000000	1.6267088	7.9907381	2.0633992	3.3054662	0.4383342	1.3706237
0.0000000	1.8360254	9.1829286	1.9930899	3.2240471	0.5207205	1.4009697
0.0000000	1.8534520	8.6647668	2.0610845	3.6135238	0.5386035	1.5394887
0.0000000	1.7129259	8.1426206	2.2620886	3.4676155	0.4329544	1.7890099
0.0000000	1.7984981	9.1459070	1.9575196	3.7043780	0.4866058	1.6731746
0.0000000	1.4693653	9.4684140	2.3026313	3.3849627	0.4727962	1.4856703
0.0000000	2.0242052	7.9801068	2.0775547	3.2864867	0.4444045	1.5869603
0.0000000	1.6615052	8.5899748	1.9972765	3.1472140	0.4386724	1.5849911
0.0000000	1.6838963	8.3275936	2.0262222	3.4669112	0.5028268	1.5602755
0.0000000	1.7205281	9.0211107	2.2629436	3.5987562	0.4967207	1.8231587
0.0000000	1.7567185	8.6616023	2.1744262	3.2192955	0.4918767	1.6582931
0.0000000	1.6325951	8.3959719	2.0305361	3.2201791	0.4230073	1.3949389
0.0000000	1.7160210	8.7002050	2.2782245	3.6071311	0.5763656	1.5302175
0.0000000	1.7760859	8.7329414	2.1064637	3.5424085	0.5152686	1.7801409
0.0000000	1.7897977	9.4690699	2.2494391	3.7458630	0.5441340	1.5652886
0.0000000	1.8101087	9.1085665	2.2357456	3.3899266	0.4127167	1.3783143
0.0000000	1.7572839	8.5118812	2.0122049	3.0263170	0.4937012	1.4369046
0.0000000	1.8855932	8.8710189	2.0767451	3.2332837	0.4240815	1.5027800
0.0000000	1.8739216	8.8554525	2.1576712	3.4170836	0.5181717	1.4977901
0.0000000	1.9033559	7.9180670	2.3339531	3.1477664	0.5680077	1.4316444
0.0000000	1.7975128	8.2940905	2.0566205	3.1294243	0.4586098	1.5752401
0.0000000	1.9056788	7.9165038	1.9968310	3.6511708	0.4486173	1.5007846
